image_id,name,alpha95_coverage,depth_coverage,native_psnr_gt_valid_db,straight_psnr_gt_valid_db,straight_psnr_covered_db,native_ssim_gt_valid,straight_ssim_covered,ssim_covered_window_fraction,depth_mae_mm,depth_rmse_mm,depth_absrel,depth_eval_coverage
3112,003112.png,0.8557987364620938,0.9992060582129964,21.304225427775293,21.71716373511245,21.14370571233687,0.7600172162055969,0.7923226952552795,0.6025228452166065,56.22465558027044,149.73855294445227,0.023502581309090432,0.9985263425090253
3115,003115.png,0.817611969765343,0.9905234657039711,21.71621936061749,22.632055898503005,22.41214897293775,0.7503437399864197,0.8389286398887634,0.5393417193140794,42.9967014229061,124.24355939110129,0.021192354183972667,0.8708526060469314
3118,003118.png,0.7287370261732852,0.9902879625451263,21.51303320153894,23.36920330023532,23.12572639713101,0.7405600547790527,0.7740606069564819,0.4066913921480144,27.723129275290642,57.37729438738973,0.017979643449530895,0.9353268840252708
3121,003121.png,0.40595244810469316,0.9862505640794224,21.698645571425846,28.336571591048966,26.77958289727295,0.784428060054779,0.8496372699737549,0.13501523014440434,6.2451463459971155,14.412687620168711,0.0065141475758060795,0.9862505640794224
3124,003124.png,0.7508898352888087,0.9982866087545126,24.224595805270592,25.58692265106027,24.708857613276773,0.8329593539237976,0.8526359796524048,0.4467382107400722,30.657887710921663,81.13423201883418,0.01725463336063684,0.9982866087545126
3127,003127.png,0.7582412003610108,0.9975815094765343,22.020919261107093,23.188505575644665,22.10388864210772,0.7649170756340027,0.800182044506073,0.4795267373646209,50.29918504958263,167.89266513974167,0.0199472853094558,0.9975815094765343
3130,003130.png,0.8150552797833935,0.9984121164259928,19.847470083102678,20.321492631039444,19.516265270161995,0.7490204572677612,0.7647350430488586,0.5655883348375451,57.88893964613946,157.38575937947482,0.024032632070325455,0.9878469088447653
3133,003133.png,0.7777851421480144,0.9882389440433214,21.368158345300714,22.358902860582614,21.980902804594294,0.7443661689758301,0.8129360675811768,0.46013086642599277,40.54618780748955,129.91406517984623,0.020995582978331876,0.832389440433213
3136,003136.png,0.6818831791516246,0.9856512296931408,20.596164118147637,23.25066978248943,22.898140113602643,0.7267593741416931,0.7886164784431458,0.346289767599278,22.45215427794518,41.10015540558621,0.01651684404508929,0.8868245148916968
3139,003139.png,0.3749252594765343,0.986947202166065,20.238579030721958,28.035855132553035,25.5113045175948,0.7408881187438965,0.758021891117096,0.07362787680505416,6.221218693917674,11.408335262018435,0.006823287419761425,0.986947202166065
3142,003142.png,0.7028627030685921,0.9949712319494585,23.90316976913606,26.078646389102758,25.19089142414288,0.8217918872833252,0.840225875377655,0.39219314079422385,28.421474472542155,76.486527904006,0.017013662390879838,0.9949712319494585
3145,003145.png,0.8239635040613719,0.9993442576714802,21.158355419824094,21.66004827545816,20.878369940093467,0.7683537006378174,0.7976336479187012,0.5541770081227437,57.3587429708391,177.7630613911671,0.022373431337604405,0.9993442576714802
3148,003148.png,0.8676303023465703,0.9984854467509026,18.5817341000623,18.836823782158888,18.285913836421965,0.7510958909988403,0.7797741293907166,0.6448866200361011,57.11796334208025,168.94912984330844,0.023228366438480648,0.997427797833935
3151,003151.png,0.7807338673285199,0.9872362928700361,19.434396436276135,20.05409263942155,19.462881349859597,0.7071068286895752,0.7550902962684631,0.472071017599278,43.7237258275553,138.92428639631052,0.02189344473692063,0.8212686146209386
3154,003154.png,0.6587756656137184,0.9636507220216607,19.28171657402305,22.183493340889747,22.76770877718834,0.688672661781311,0.8119423389434814,0.3567294675090253,24.386395135996015,51.59328116090882,0.01746821388380622,0.7234219878158845
3157,003157.png,0.5320453519855596,0.9849348488267148,19.36211648305561,24.596856352496967,23.653603405265727,0.6738241910934448,0.805067241191864,0.2155474390794224,13.45335074237111,30.571283874688238,0.01109099829401138,0.9450445622743683
3160,003160.png,0.6332905573104693,0.994333822202166,21.44548790051524,25.215296790939004,24.10650725640518,0.7465320825576782,0.7876710891723633,0.31419505866425995,18.02639618097806,41.82525685227102,0.013190001617663783,0.994333822202166
3163,003163.png,0.8176979918772563,0.9978127820397112,22.417861342874005,23.305624295469283,22.56550742166697,0.772567093372345,0.7895655035972595,0.5368752820397112,50.37367521754062,149.03584948184903,0.021297015047812937,0.9978127820397112
3166,003166.png,0.8332327391696751,0.9994782265342961,18.475174944701187,18.753212419752362,18.00963309393243,0.7564754486083984,0.7623966336250305,0.5896561935920578,59.135223351937185,181.8163293323447,0.022252526176209188,0.999316053700361
3169,003169.png,0.8152371953971119,0.9963475857400722,21.20733396202159,21.841176485243714,21.389518663565923,0.7074649333953857,0.7375088334083557,0.5440870374548736,43.3105233178124,127.52855466969577,0.021268980477835982,0.8516414711191336
3172,003172.png,0.5312217960288809,0.9479467509025271,19.696996715652883,22.13066834033414,22.081106183150926,0.7463607788085938,0.8181545734405518,0.27552177346570395,20.59346688158192,46.54528549994778,0.020906158445206005,0.4313190997292419
3175,003175.png,0.5546592960288809,0.9578548059566787,18.473614732301996,22.335942693820122,22.29574518360589,0.6822977066040039,0.8038044571876526,0.2868132333032491,16.902811192952594,37.335302045690625,0.01497477611626493,0.6095893501805054
3178,003178.png,0.5401836078519856,0.9964082242779784,19.818913285212552,24.92339739444163,23.91022442602864,0.6742922067642212,0.8337662220001221,0.22087798962093863,12.823152031000337,25.211600481783286,0.010435510609755422,0.9964082242779784
3181,003181.png,0.8029120600180505,0.9991454196750903,23.02493164019821,23.833057705501165,23.042941255178185,0.7743497490882874,0.8042377829551697,0.5037243343862816,48.221294457546996,150.8693848225822,0.02047666563509627,0.9991440094765343
3184,003184.png,0.892805166967509,0.9998096231949458,18.245069125574787,18.421931718977834,17.962456382031537,0.7450433373451233,0.7717775106430054,0.6830945397111914,63.16850006981928,198.33505701532044,0.02334609636977705,0.9997927008122743
3187,003187.png,0.8157829422382672,0.9969426895306859,19.692708061077607,20.17477122027898,19.432199767626223,0.6917451620101929,0.725624144077301,0.556410762635379,44.954262112304875,120.0439450238868,0.020987831748753856,0.9460852888086643
3190,003190.png,0.6429109318592058,0.9495854016245487,19.031156083848476,19.942021235831124,19.841615999454895,0.7510752081871033,0.7651164531707764,0.4130344652527076,31.681973939561956,79.48982441523634,0.03561699337522866,0.3814939643501805
3193,003193.png,0.5839223262635379,0.9629992102888086,21.05572408174483,22.022733521952212,21.506917116634057,0.7848747372627258,0.7941527366638184,0.3362138989169675,24.71055614396938,57.49996841953874,0.030169442468488687,0.37946327842960287
3196,003196.png,0.6678799074909747,0.9891414711191335,17.790859234959942,20.00919935211853,19.09193545805922,0.6359683871269226,0.723948061466217,0.39685666741877257,28.209524458568566,69.64522797340511,0.01935760174002629,0.7863210740072202
3199,003199.png,0.729915952166065,0.9975420239169676,22.433423099096515,24.793412509143593,23.824420804922788,0.7554677128791809,0.8241094350814819,0.4017810807761733,39.98471112292314,124.07822519442267,0.019316793138076476,0.9975420239169676
3202,003202.png,0.84133997066787,0.9992469539711192,19.174747060999955,19.526383832967493,18.81387876673394,0.7506236433982849,0.7810204029083252,0.5833779896209387,66.84387357356763,202.89068241060394,0.02402903493443183,0.9992469539711192
3205,003205.png,0.8185976985559567,0.9984431407942238,18.761732439466595,19.12232624000846,18.334745986536916,0.727260947227478,0.7564167976379395,0.5461670803249098,46.55374172335089,143.58696144829744,0.020699017863016877,0.9984431407942238
3208,003208.png,0.7513509702166065,0.9915021435018051,19.296369054780104,19.642013939894973,19.40869643199531,0.7424068450927734,0.7208605408668518,0.4952546818592058,36.21928736039709,86.18824673687955,0.03186640760051038,0.4852507333032491
3211,003211.png,0.5336741313176895,0.9696793208483755,20.713276266093686,21.826179901419582,21.771991034773524,0.7818036675453186,0.7892371416091919,0.25935102662454873,24.803377593689213,62.6327250294514,0.03166995722477065,0.39221429377256317
3214,003214.png,0.7078153203971119,0.9904360333935018,18.95225563311174,20.663400154444997,19.86269144551273,0.7124882936477661,0.750639021396637,0.420930166967509,28.873584416803183,68.2839867566715,0.020220038474435133,0.6912356159747293
3217,003217.png,0.7619331001805054,0.9977690658844766,21.942601191239334,23.957508196421045,23.10004337933298,0.7340040802955627,0.8285456299781799,0.46875705099277976,38.15181799422787,117.36910436615325,0.01891437271616737,0.9977690658844766
3220,003220.png,0.8792573894404332,0.9992934905234657,19.338770592262897,19.608662169126266,19.09654584583306,0.7424008250236511,0.7854386568069458,0.6277061710288808,67.10231211262519,198.90870984121054,0.024533230776411234,0.9992892599277978
3223,003223.png,0.819892260830325,0.9990283731949459,18.480584660975563,18.75212378391469,17.977515545569386,0.7352445721626282,0.7566395401954651,0.5439812725631769,47.46462393655838,152.7776375322094,0.02074759052147028,0.9990283731949459
3226,003226.png,0.7227662454873646,0.9780869246389892,18.50652357702646,18.947357779645362,18.721208660294177,0.7055622339248657,0.7138389348983765,0.4658971683212996,37.41104393146671,84.48705663246021,0.027423298768357092,0.5611715929602888
3229,003229.png,0.5479270081227436,0.9729636732851985,19.415783408013034,20.513505392222502,20.663275282726904,0.7625765204429626,0.7988939881324768,0.27163526624548734,27.82177665293803,67.72436972973404,0.032745563237638414,0.3588334837545126
3232,003232.png,0.7510886732851986,0.9852338109205776,19.210087569913792,20.430372785679403,19.871904915692426,0.7151403427124023,0.7411794662475586,0.4823471344765343,33.2023718506799,72.24909401971456,0.023576175689416834,0.6381966380866426
3235,003235.png,0.7615326037906137,0.99772252933213,22.184870085808356,24.371229786084484,23.623024492731233,0.7264286279678345,0.8264804482460022,0.4835965703971119,36.7764298485523,108.10270737955223,0.018627771327441933,0.99772252933213
3238,003238.png,0.841403429602888,0.9994119472021661,18.638585623579594,18.957519151019767,18.259626629864396,0.7358296513557434,0.7686746716499329,0.558626184566787,66.75465396354153,194.3966663636855,0.024801367745641463,0.9994034860108303
3241,003241.png,0.7939840929602888,0.9979763650722022,19.218579591812027,19.700907888968523,18.790088726145477,0.7425001263618469,0.7624751329421997,0.4916629061371841,43.78064958279461,144.0113660188224,0.018828811569997248,0.9979763650722022
3244,003244.png,0.7236899255415162,0.9809693704873647,18.749625536164928,19.552996286067344,19.00876362823925,0.6962041258811951,0.7261872887611389,0.45933410424187726,29.726202722475946,74.24240737601589,0.020905598993550083,0.6360841606498195
3247,003247.png,0.5369415613718411,0.9719511507220217,17.93138184717609,18.78373187744136,18.007060820622538,0.7269219756126404,0.7305883765220642,0.24824289259927798,26.380830216160746,62.527209185362224,0.02980652324217133,0.42600688176895307
3250,003250.png,0.7651271999097473,0.9918222585740072,19.38051481463682,20.3714612532018,19.766085192077764,0.724273681640625,0.7386025190353394,0.5011126466606498,34.72384372519776,76.39988672842708,0.024879808112329666,0.6467565433212996
3253,003253.png,0.7973220329422382,0.9984163470216606,21.79211874010546,23.22313060192357,22.5157482538425,0.7206200361251831,0.795479953289032,0.5334992666967509,41.26672146915877,116.1243201774948,0.020019496897787852,0.9984163470216606
3256,003256.png,0.861557987364621,0.9995727098375451,18.879922817730638,19.206819603358916,18.609601799970786,0.7310629487037659,0.76172935962677,0.6158407603790613,66.61848026974789,204.7415949353247,0.02425435267913501,0.9995628384476535
3259,003259.png,0.7481216155234657,0.9990185018050541,21.61031290218061,22.59567492542603,21.611916267983315,0.717452347278595,0.7532396912574768,0.3976266358303249,41.73656172009983,123.05599155361169,0.018785686163935097,0.9990185018050541
3262,003262.png,0.7073471344765343,0.9846880640794223,18.86315357666945,20.272321064312585,19.58461034634257,0.6688862442970276,0.7502044439315796,0.4402470667870036,29.65152796255235,82.09207859964353,0.019324009943442667,0.7154994923285198
3265,003265.png,0.6081904332129964,0.9690940884476534,17.193846609821378,18.443510531529665,17.93217521470121,0.6954782009124756,0.7225409150123596,0.34911016471119133,26.214354477166204,63.17925141122963,0.029485221488859483,0.4013735333935018
3268,003268.png,0.7529529557761733,0.9900031024368231,19.518235910556502,20.435305190420983,19.962403761825943,0.7401506304740906,0.7567148208618164,0.4873011620036101,34.24901470052241,74.53392730837227,0.02231126916799274,0.5803672157039711
3271,003271.png,0.7833892712093863,0.9957397901624548,21.27108466907375,23.221005505953105,22.59300888837414,0.7226184010505676,0.7864953875541687,0.5223093411552346,42.2628236499337,116.57612830560858,0.019339262890649158,0.9883700925090253
3274,003274.png,0.8197723939530686,0.9983500676895307,20.060666184242947,20.881694541640886,20.12441129233264,0.7203179597854614,0.7589055299758911,0.5590633461191336,61.146510872175966,191.82973359286356,0.022188730194669198,0.9980962319494585
3277,003277.png,0.7201432761732852,0.998633517599278,22.83344318035344,24.29771706339349,23.36698269782865,0.7334774732589722,0.7448197603225708,0.37149565658844763,31.757174670373978,79.99384783574678,0.015313428546102945,0.998633517599278
3280,003280.png,0.6056873307761733,0.9815405009025271,18.555943809415595,21.15422391061296,20.595396296310152,0.651049017906189,0.7848498225212097,0.30744866877256316,23.153681886238868,59.97337592326866,0.016537495020400098,0.9324373871841155
3283,003283.png,0.6196257333032491,0.9775863041516245,18.15605516200347,19.680739220895596,19.179675618626764,0.692583441734314,0.7371146082878113,0.31944240749097474,25.081299539537156,63.497721176618796,0.02211583874832893,0.5671875
3286,003286.png,0.7125719201263538,0.9806563064079422,18.790706216369536,19.925287536749824,20.00852007900223,0.7323688864707947,0.7626029849052429,0.4256317689530686,25.693106398781513,61.03213287171486,0.019263639267751587,0.5620050203068592
3289,003289.png,0.8024890004512636,0.9973051105595668,21.010886214374832,22.17211455120568,21.541048072058988,0.7373055815696716,0.7964779734611511,0.5347106272563177,42.916290181136404,123.63474002114029,0.019473291723419453,0.9326771209386282
3292,003292.png,0.8499760266245487,0.9994359205776173,19.107752051841913,19.68821357391434,19.13987761630596,0.6918773055076599,0.7235863208770752,0.600552797833935,60.77217346382831,181.9104346233558,0.022323690359726367,0.9991002933212997
3295,003295.png,0.7805040049638989,0.9981413583032491,20.075408462599277,21.88270756799153,21.503423297018877,0.6514293551445007,0.7102604508399963,0.4408647337545126,40.72469060604049,105.36309751158628,0.017274370493852418,0.9978466268050542
3298,003298.png,0.5141485221119133,0.9928136281588448,21.84274901119319,25.588448898401563,23.918994946570827,0.7686120271682739,0.8545336723327637,0.24534211416967508,12.138954069747625,31.71900255647423,0.010477395621162953,0.9928136281588448
3301,003301.png,0.5888876353790614,0.9898592621841156,19.33723802763537,22.99795101027286,21.964637468320074,0.671134889125824,0.826250433921814,0.30076714801444043,15.001912850419973,26.417188770443822,0.011719792326709005,0.9819818930505415
3304,003304.png,0.6510026511732852,0.9760153429602888,17.868818193111377,20.280400963178984,20.57252513624405,0.6487404704093933,0.7983964085578918,0.35050203068592056,22.75057012933372,52.485396762180386,0.016611119630643812,0.7203985221119134
3307,003307.png,0.7688078181407942,0.994108190433213,19.161046998324036,20.33793639004763,19.759319418852392,0.7110272645950317,0.7771355509757996,0.4467833370938628,37.39060821353927,123.10558576932199,0.01815005325034615,0.8413935582129964
3310,003310.png,0.8192872856498195,0.9986490297833935,18.926473633029506,19.927242826682384,19.384836888736707,0.7290158271789551,0.7686619758605957,0.5904797495487365,58.4551232717316,183.2436263903488,0.02206097513931114,0.998633517599278
3313,003313.png,0.7881909972924188,0.9979030347472925,18.91725415423491,20.305122180079252,19.848151965976378,0.6470447182655334,0.6882091760635376,0.5064897337545127,50.899397092189076,156.53456996028706,0.019435656814325002,0.9975815094765343
3316,003316.png,0.6049751805054152,0.9963786101083032,23.110725357032283,26.105858112018815,25.944468755786517,0.8100547790527344,0.848695695400238,0.28801895306859204,13.484513524836105,27.988729022957887,0.010641723996638224,0.9963786101083032
3319,003319.png,0.4548017260830325,0.9944381768953069,23.967678045402515,30.609419520478625,29.46800192237562,0.8118090033531189,0.9243214726448059,0.15403034747292418,7.8475231715203035,13.34740870623898,0.007537021955918585,0.9944381768953069
3322,003322.png,0.6337122066787003,0.9850603564981949,19.276577777297263,22.20048419319717,21.417007010326046,0.6566866636276245,0.7656109929084778,0.3054913131768953,22.390463274059584,45.43165290189199,0.015008942048699299,0.8952659634476534
3325,003325.png,0.7431760491877256,0.9890723713898917,20.588184472455907,22.048898597134627,21.823496378562368,0.695212185382843,0.7880045771598816,0.3827377594765343,35.10697834295327,109.62272204165687,0.018842830014249603,0.8082073555956679
3328,003328.png,0.8655403880866426,0.9991722134476534,18.273729139305313,18.70089710157844,18.237178027208238,0.7157260179519653,0.7733321785926819,0.6652188628158845,51.232518358458144,142.28361824493857,0.02130082309320988,0.9991665726534296
3331,003331.png,0.7966860333935019,0.9989028655234657,20.83453011558246,21.92050968005909,21.166398767822763,0.6958461999893188,0.7500782012939453,0.5196835514440433,50.250371830962024,163.60752974675938,0.019247489498489364,0.9983966042418773
3334,003334.png,0.7328125,0.999090421931408,22.946607382534424,23.79194170185661,23.052158937138355,0.77016282081604,0.7644965648651123,0.43994246389891695,29.12790147852783,73.76451382932296,0.016466315059443314,0.999090421931408
3337,003337.png,0.46560666741877255,0.9956692802346571,23.827579392730417,28.829793430215457,27.329991655934304,0.8042402267456055,0.8905101418495178,0.1839096344765343,7.952423981904936,19.00847016452941,0.007357393434579971,0.9956692802346571
3340,003340.png,0.7052346570397112,0.9918687951263538,20.762686479083325,23.321457201449828,22.682099801796237,0.6989456415176392,0.7783138155937195,0.3228353452166065,25.46312666397262,49.05543518947994,0.01500141506899588,0.949187725631769
3343,003343.png,0.7415007333032491,0.9899340027075813,18.997354957263024,20.968263766223085,21.138656443243775,0.6755506992340088,0.7887962460517883,0.3971387071299639,34.257913708173405,104.81624725363812,0.017076607788858444,0.8430942576714802
3346,003346.png,0.8473770306859206,0.9988069720216607,20.20895325493658,20.772174305378922,20.27839348636042,0.7208280563354492,0.7672339677810669,0.6265342960288809,53.69108706517534,148.8570202868163,0.022250495994794735,0.9988069720216607
3349,003349.png,0.7813656362815884,0.9987787680505416,19.633665709411442,21.050511220229275,20.567670029307045,0.6815391778945923,0.7530989050865173,0.5060342396209386,48.967883071437335,158.6576819597461,0.019821593965050576,0.998210458032491
3352,003352.png,0.7191885717509026,0.9966098826714801,21.076533896030703,22.920309557615806,22.731671656592756,0.7374957799911499,0.7678554058074951,0.41060328294223825,29.075450393085752,77.56224932888476,0.016122807558582614,0.9966098826714801
3355,003355.png,0.4223981836642599,0.9961022111913357,23.741342016565525,29.470931354575338,29.205936376837155,0.8017935752868652,0.9169943332672119,0.12296085288808664,6.780185911919768,12.968693204689524,0.006766780773845332,0.9961022111913357
3358,003358.png,0.703708822202166,0.9949275157942238,20.685724501888462,23.22341988903306,22.802352574351993,0.7203866243362427,0.7861999273300171,0.3306182310469314,24.360285990802936,49.82507601472242,0.014546104529034938,0.9850011281588448
3361,003361.png,0.799671423736462,0.9916657265342961,19.048805426356747,20.196437798193678,20.04394265483372,0.6612944006919861,0.7791856527328491,0.47439643501805057,38.220365611683945,101.48031050549065,0.018617109392551696,0.8670746841155235
3364,003364.png,0.8580917193140795,0.999122856498195,19.901360244419216,20.243298661645063,19.786079806870028,0.7405104041099548,0.7949734330177307,0.6354100857400722,54.50229924967395,158.03119460093157,0.022290906289989327,0.9991143953068592
3367,003367.png,0.7977450925090253,0.9990058100180506,21.045721401570923,22.094518181447427,21.256770967493253,0.7090402245521545,0.7662467956542969,0.541342791064982,49.94663414234751,157.38930343904224,0.021536555758989506,0.9989747856498195
3370,003370.png,0.7287511281588448,0.9946482964801444,22.240637928137943,24.55680349215665,24.01991374740557,0.7420408129692078,0.7870931029319763,0.42175936371841155,30.15773863112748,78.18230691027722,0.01674256034195384,0.9946482964801444
